id,word,detail,code
1765,kipper,"Old English cypera (in kipper (sense 2 of the noun)), of Germanic origin; related to Old Saxon kupiro, perhaps also to copper.",2
1766,kisser,kiss,12
1767,klipspringer,"Late 18th century: from Afrikaans, from Dutch klip ‘rock’ + springer ‘jumper’.",2
1768,knacker,"Late 16th century (originally denoting a harness-maker, then a slaughterer of horses): possibly from obsolete knack ‘trinket’. The word also had the sense ‘old worn-out horse’ (late 18th century). knacker (sense 2 of the noun) may be from dialect knacker ‘castanet’, from obsolete knack ‘make a sharp abrupt noise’, of imitative origin. It is unclear whether the verb represents a figurative use of ‘slaughter’, from knacker (sense 1 of the noun), or of ‘castrate’, from knacker (sense 2 of the noun).",2
1769,knickerbocker,"Mid 19th century (originally in knickerbocker (sense 2)): named after Diedrich Knickerbocker, pretended author of W. Irving&#39;s History of New York (1809). knickerbocker (sense 1) is said to have arisen from the resemblance of knickerbockers to the knee breeches worn by Dutch men in George Cruikshank&#39;s illustrations in Irving&#39;s book.",2
1770,kwashiorkor,1930s: a local word in Ghana.,2
1771,laager,"South African Dutch, from Dutch leger, lager ‘camp’. Compare with lager, lair, and leaguer.",2
1772,labrador,"Early 20th century: named after the Labrador Peninsula, where the breed was developed. The name Labrador dog had been applied in the 19th century to a much larger breed, similar to the Newfoundland.",2
1773,lacquer,"Late 16th century (denoting lac): from obsolete French lacre ‘sealing wax’, from Portuguese laca (see lac).",2
1774,ladder,"Old English hlǣd(d)er, of West Germanic origin; related to Dutch leer and German Leiter.",2
1775,lagar,"Spanish, from Latin lacus, denoting a vat for freshly pressed wine.",2
1776,lager,"Mid 19th century: from German Lagerbier ‘beer brewed for keeping’, from Lager ‘storehouse’. Compare with laager, lair, and leaguer.",2
1777,lahar,1920s: from Javanese.,2
1778,lammergeier,"Early 19th century: from German Lämmergeier, from Lämmer (plural of Lamm ‘lamb’) + Geier ‘vulture’.",2
1779,lancer,"Late 16th century: from French lancier, from lance ‘a lance’.",2
1780,langar,From Hindi.,2
1781,langer,1980s: of uncertain origin.,2
1782,languor,"Middle English: via Old French from Latin, from languere (see languish). The original sense was ‘illness, distress’, later ‘faintness, lassitude’; current senses date from the 18th century, when such lassitude became associated with a romantic yearning.",2
1783,lanner,"Late Middle English: from Old French lanier, perhaps a noun use of lanier ‘cowardly’, from a derogatory use of lanier ‘wool merchant’, from Latin lanarius, from lana ‘wool’.",2
1784,lar,"Early 19th century: from Latin, literally ‘household god’.",2
1785,larder,"Middle English (denoting a store of meat): from Old French lardier, from medieval Latin lardarium, from laridum (see lard).",2
1786,lascar,"Early 17th century: from Portuguese lascari, from Urdu and Persian laškarī ‘soldier’, from laškar ‘army’.",2
1787,laser,"1960s: acronym from light amplification by stimulated emission of radiation, on the pattern of maser.",2
1788,laster,Mid 16th century. From last + -er&lt;br&gt;mid 19th century. From last + -er.,2
1789,lather,"Old English læthor (denoting washing soda or its froth), lēthran (verb), of Germanic origin; related to Old Norse lauthr (noun), from an Indo-European root shared by Greek loutron ‘bath’.",2
1790,latter,"Old English lætra ‘slower’, comparative of læt (see late).",2
1791,laughter,"Old English hleahtor, of Germanic origin; related to German Gelächter, also to laugh.",2
1792,launder,"Middle English (as a noun denoting a person who washes linen): contraction of lavender, from Old French lavandier, based on Latin lavanda ‘things to be washed’, from lavare ‘to wash’.",2
1793,lavender,"Middle English: from Anglo-Norman French lavendre, based on medieval Latin lavandula.",2
1794,laver,"Late Old English (as the name of a water plant mentioned by Pliny), from Latin. The current sense dates from the early 17th century.",2
1795,layer,lay,12
1796,lazar,"Middle English: from medieval Latin lazarus, with biblical allusion to Lazarus, the name of a beggar covered in sores (Luke 16:20).",2
1797,leaguer,"Late 16th century: from Dutch leger ‘camp’. Compare with laager, lager, and lair.",2
1798,leather,"Old English lether, of Germanic origin; related to Dutch leer and German Leder, from an Indo-European root shared by Irish leathar and Welsh lledr.",2
1799,lecher,"Middle English: from Old French lichiere, lecheor, from lechier ‘live in debauchery or gluttony’, ultimately of West Germanic origin and related to lick.",2
1800,lector,"Late Middle English: from Latin, from lect- ‘read, chosen’, from the verb legere.",2
1801,ledger,"Late Middle English legger, ligger (denoting a large bible or breviary), probably from variants of lay and lie, influenced by Dutch legger and ligger. Current senses date from the 16th century, except the fishing senses, known from the 17th century.",2
1802,leer,"Mid 16th century (in the general sense ‘look sideways or askance’): perhaps from obsolete leer ‘cheek’, from Old English hlēor, as though the sense were ‘to glance over one&#39;s cheek’.",2
1803,legator,"Mid 17th century: from Latin, from legat- ‘deputed, delegated, bequeathed’, from the verb legare.",2
1804,legislator,legislate,12
1805,leister,"Mid 16th century: from Old Norse ljóstr, from ljósta ‘to strike’.",2
1806,leper,"Late Middle English: probably from an attributive use of leper ‘leprosy’, from Old French lepre, via Latin from Greek lepra, feminine of lepros ‘scaly’, from lepos, lepis ‘scale’.",2
1807,lessor,let,12
1808,letter,let,12
1809,levator,"Early 17th century: from Latin, literally ‘a person who lifts’, from levare ‘raise, lift’.",2
1810,lever,"Middle English: from Old French levier, leveor, from lever ‘to lift’.",2
1811,liar,lie,12
1812,lictor,"Latin, perhaps related to ligare ‘to bind’.",2
1813,lidar,1960s: blend of light and radar.,2
1814,lifestyler,1970s (in lifestyler (sense 1)): from lifestyle + -er; sense 2 dates from the 1980s and is derived from lifestyle block.,2
1815,liger,1930s: blend of lion and tiger.,2
1816,lighter,light,12
1817,limber,"Mid 16th century (as an adjective): perhaps from limber in the dialect sense ‘cart shaft’, with allusion to the to-and-fro motion.",2
1818,lipizzaner,"Early 20th century: from German, from Lippiza, site of the former Austrian Imperial stud near Trieste.",2
1819,liquidambar,"Late 16th century: modern Latin, apparently formed irregularly from Latin liquidus ‘liquid’ + medieval Latin ambar ‘amber’.",2
1820,liquor,"Middle English (denoting liquid or something to drink): from Old French lic(o)ur, from Latin liquor; related to liquare ‘liquefy’, liquere ‘be fluid’.",2
1821,lister,list,12
1822,litter,"Middle English (in litter (sense 5 of the noun)): from Old French litiere, from medieval Latin lectaria, from Latin lectus ‘bed’. Sense 1 dates from the mid 18th century.",2
1823,liver,live,12
1824,loafer,loaf,12
1825,lobster,"Old English lopustre, alteration of Latin locusta ‘crustacean, locust’.",2
1826,locker,lock,12
1827,locomotor,Early 19th century: from locomotion + motor.,2
1828,lodestar,"Middle English: from lode in the obsolete sense ‘way, course’ + star.",2
1829,loiter,Late Middle English: perhaps from Middle Dutch loteren ‘wag about’.,2
1830,lor,Mid 19th century: abbreviation of lord.,2
1831,lowerer,Early 19th century; earliest use found in Cobbett&#39;s Weekly Political Register. From lower + -er.,2
1832,lubber,"Late Middle English: perhaps via Old French lobeor ‘swindler, parasite’ from lober ‘deceive’.",2
1833,lucifer,"Old English, from Latin, ‘light-bringing, morning star’, from lux, luc- ‘light’ + -fer ‘bearing’. Lucifer (sense 1) is by association with the ‘son of the morning’ (Isa. 14:12), believed by Christian interpreters to be a reference to Satan.",2
1834,luger,"Early 20th century: named after Georg Luger (1849–1923), Austrian firearms expert.",2
1835,lugger,Mid 18th century: from lugsail + -er.,2
1836,lumbar,"Mid 17th century: from medieval Latin lumbaris, from Latin lumbus ‘loin’.",2
1837,lumber,"Late Middle English lomere, perhaps symbolic of clumsy movement.",2
1838,lurcher,"Early 16th century (in lurcher (sense 2)): from obsolete lurch ‘remain in a place furtively’, variant of lurk.",2
1839,luthier,"Late 19th century: from French, from luth ‘lute’.",2
1840,maar,"Early 19th century: from German dialect, originally denoting a kind of crater lake in the Eifel district of Germany.",2
1841,macassar,Mid 17th century: earlier form of Makassar. The oil was originally represented as consisting of ingredients from Makassar.,2
1842,macer,"Middle English: from Old French massier, from masse (see mace).",2
1843,madder,"Old English mædere, of Germanic origin; obscurely related to Dutch mede, in the same sense.",2
1844,maenor,"Mid 19th century. From Welsh maenor, maenol administrative district, manor, perhaps from maen stone + adjectival ending -awr.",2
1845,magar,"Early 19th century; earliest use found in William Kirkpatrick (1754–1812), army officer in the East India Company and diplomatist. From Magar Magar, self-designation.",2
1846,magaziner,Late 17th century (in an earlier sense). From magazine + -er.,2
1847,magister,"Late Middle English: from Latin, ‘master’.",2
1848,magyar,The name in Hungarian.,2
1849,mainframer,1970s; earliest use found in Business Week. From mainframe + -er.,2
1850,mainstreamer,1960s; earliest use found in The New Left Review. From mainstream + -er.,2
1851,major,"Middle English: from Latin, comparative of magnus ‘great’; perhaps influenced by French majeur.",2
1852,makar,"Late Middle English: (in the spelling maker, a sense of maker); the Scottish spelling dates from the late 15th century, while the modern use originated in the 21st century.",2
1853,malefactor,"Late Middle English: from Latin, from malefact- ‘done wrong’, from the verb malefacere, from male ‘ill’ + facere ‘do’.",2
1854,malinger,"Early 19th century: back-formation from malingerer, apparently from French malingre, perhaps formed as mal- ‘wrongly’ + haingre ‘weak’, probably of Germanic origin.",2
1855,manger,"Middle English: from Old French mangeure, based on Latin manducat- ‘chewed’ (see manducate).",2
1856,manner,"Middle English: from Old French maniere, based on Latin manuarius ‘of the hand’, from manus ‘hand’.",2
1857,mannlicher,"Late 19th century. From the name of Ferdinand Ritter von Mannlicher, Austrian engineer and firearms designer.",2
1858,manometer,"Mid 18th century: from French manomètre, from Greek manos ‘thin’ + -mètre ‘(instrument) measuring’.",2
1859,manor,"Middle English: from Anglo-Norman French maner ‘dwelling’, from Latin manere ‘remain’.",2
1860,mariner,"Middle English: from Old French marinier, from medieval Latin marinarius, from Latin marinus (see marine).",2
1861,maser,1950s: acronym from microwave amplification by the stimulated emission of radiation.,2
